Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta_€
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,91,71475
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,92,115868
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,93,82450
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,94,104561
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,72000
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,96,61748
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,97,81863
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,98,70901
2022,6,Gràcia,28,Vallcarca i els Penitents,1,56314
2022,6,Gràcia,28,Vallcarca i els Penitents,2,54905
2022,6,Gràcia,28,Vallcarca i els Penitents,3,52942
2022,6,Gràcia,28,Vallcarca i els Penitents,4,59429
2022,6,Gràcia,28,Vallcarca i els Penitents,6,84892
2022,6,Gràcia,28,Vallcarca i els Penitents,7,69526
2022,6,Gràcia,28,Vallcarca i els Penitents,8,58323
2022,6,Gràcia,28,Vallcarca i els Penitents,9,92494
2022,6,Gràcia,28,Vallcarca i els Penitents,10,76078
2022,6,Gràcia,28,Vallcarca i els Penitents,11,71933
2022,6,Gràcia,28,Vallcarca i els Penitents,12,89559
2022,6,Gràcia,29,el Coll,13,56614
2022,6,Gràcia,29,el Coll,14,50429
2022,6,Gràcia,29,el Coll,15,49634
2022,6,Gràcia,29,el Coll,16,44098
2022,6,Gràcia,29,el Coll,17,49960
2022,6,Gràcia,30,la Salut,18,51401
2022,6,Gràcia,30,la Salut,19,56962
2022,6,Gràcia,30,la Salut,20,57210
2022,6,Gràcia,30,la Salut,21,70580
2022,6,Gràcia,30,la Salut,22,62203
2022,6,Gràcia,30,la Salut,23,85102
2022,6,Gràcia,30,la Salut,24,60953
2022,6,Gràcia,30,la Salut,25,66318
2022,6,Gràcia,30,la Salut,26,60389
2022,6,Gràcia,30,la Salut,27,65065
2022,6,Gràcia,31,la Vila de Gràcia,28,49719
2022,6,Gràcia,31,la Vila de Gràcia,29,54695
2022,6,Gràcia,31,la Vila de Gràcia,30,49119
2022,6,Gràcia,31,la Vila de Gràcia,31,50085
2022,6,Gràcia,31,la Vila de Gràcia,32,52134
2022,6,Gràcia,31,la Vila de Gràcia,33,55299
2022,6,Gràcia,31,la Vila de Gràcia,34,49105
2022,6,Gràcia,31,la Vila de Gràcia,35,69773
2022,6,Gràcia,31,la Vila de Gràcia,36,62787
2022,6,Gràcia,31,la Vila de Gràcia,37,63293
2022,6,Gràcia,31,la Vila de Gràcia,38,55576
2022,6,Gràcia,31,la Vila de Gràcia,39,49507
2022,6,Gràcia,31,la Vila de Gràcia,40,62997
2022,6,Gràcia,31,la Vila de Gràcia,41,64790
2022,6,Gràcia,31,la Vila de Gràcia,42,75214
2022,6,Gràcia,31,la Vila de Gràcia,43,61068
2022,6,Gràcia,31,la Vila de Gràcia,44,75300
2022,6,Gràcia,31,la Vila de Gràcia,45,59234
2022,6,Gràcia,31,la Vila de Gràcia,46,54318
2022,6,Gràcia,31,la Vila de Gràcia,47,47961
2022,6,Gràcia,31,la Vila de Gràcia,48,52193
2022,6,Gràcia,31,la Vila de Gràcia,49,55703
2022,6,Gràcia,31,la Vila de Gràcia,50,47254
2022,6,Gràcia,31,la Vila de Gràcia,51,55456
2022,6,Gràcia,31,la Vila de Gràcia,52,51554
2022,6,Gràcia,31,la Vila de Gràcia,53,58711
2022,6,Gràcia,31,la Vila de Gràcia,54,49943
2022,6,Gràcia,31,la Vila de Gràcia,55,55817
2022,6,Gràcia,31,la Vila de Gràcia,56,49595
2022,6,Gràcia,31,la Vila de Gràcia,57,44780
2022,6,Gràcia,31,la Vila de Gràcia,58,55521
2022,6,Gràcia,31,la Vila de Gràcia,59,49410
2022,6,Gràcia,31,la Vila de Gràcia,60,51807
2022,6,Gràcia,31,la Vila de Gràcia,61,51548
2022,6,Gràcia,31,la Vila de Gràcia,62,48806
2022,6,Gràcia,31,la Vila de Gràcia,63,50246
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,59523
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,65165
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,57563
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,53718
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,65660
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,60186
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,54853
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,62143
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,70093
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,53168
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,60037
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,68546
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,61446
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,51395
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,49256
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,56558
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,54797
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,54374
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,60315
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,62066
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,54639
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,60913
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,70259
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,65601
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,59288
2022,7,Horta-Guinardó,33,el Baix Guinardó,1,59557
2022,7,Horta-Guinardó,33,el Baix Guinardó,2,43456
2022,7,Horta-Guinardó,33,el Baix Guinardó,3,58326
2022,7,Horta-Guinardó,33,el Baix Guinardó,4,48838
2022,7,Horta-Guinardó,33,el Baix Guinardó,5,47550
2022,7,Horta-Guinardó,33,el Baix Guinardó,6,57833
2022,7,Horta-Guinardó,33,el Baix Guinardó,7,49224
2022,7,Horta-Guinardó,33,el Baix Guinardó,8,57780
2022,7,Horta-Guinardó,33,el Baix Guinardó,9,48286
2022,7,Horta-Guinardó,33,el Baix Guinardó,10,58570
2022,7,Horta-Guinardó,33,el Baix Guinardó,11,48218
2022,7,Horta-Guinardó,33,el Baix Guinardó,12,46876
2022,7,Horta-Guinardó,33,el Baix Guinardó,13,58905
2022,7,Horta-Guinardó,33,el Baix Guinardó,14,42630
2022,7,Horta-Guinardó,33,el Baix Guinardó,15,52803
2022,7,Horta-Guinardó,33,el Baix Guinardó,16,63055
2022,7,Horta-Guinardó,33,el Baix Guinardó,17,50687
2022,7,Horta-Guinardó,33,el Baix Guinardó,18,52341
2022,7,Horta-Guinardó,33,el Baix Guinardó,19,54208
2022,7,Horta-Guinardó,34,Can Baró,20,49833
2022,7,Horta-Guinardó,34,Can Baró,21,64639
2022,7,Horta-Guinardó,34,Can Baró,22,52655
2022,7,Horta-Guinardó,34,Can Baró,23,39869
2022,7,Horta-Guinardó,34,Can Baró,24,45068
2022,7,Horta-Guinardó,34,Can Baró,25,45624
2022,7,Horta-Guinardó,34,Can Baró,26,47559
2022,7,Horta-Guinardó,35,el Guinardó,27,49361
2022,7,Horta-Guinardó,35,el Guinardó,28,50105
2022,7,Horta-Guinardó,35,el Guinardó,29,54314
2022,7,Horta-Guinardó,35,el Guinardó,30,43905
2022,7,Horta-Guinardó,35,el Guinardó,31,44532
2022,7,Horta-Guinardó,35,el Guinardó,32,49504
2022,7,Horta-Guinardó,35,el Guinardó,33,53140
2022,7,Horta-Guinardó,35,el Guinardó,34,60239
2022,7,Horta-Guinardó,35,el Guinardó,35,58800
2022,7,Horta-Guinardó,35,el Guinardó,36,58514
2022,7,Horta-Guinardó,35,el Guinardó,37,51192
2022,7,Horta-Guinardó,35,el Guinardó,38,47788
2022,7,Horta-Guinardó,35,el Guinardó,39,54519
2022,7,Horta-Guinardó,35,el Guinardó,40,48116
2022,7,Horta-Guinardó,35,el Guinardó,41,45531
2022,7,Horta-Guinardó,35,el Guinardó,42,48849
2022,7,Horta-Guinardó,35,el Guinardó,43,51396
2022,7,Horta-Guinardó,35,el Guinardó,44,53143
2022,7,Horta-Guinardó,35,el Guinardó,45,49012
2022,7,Horta-Guinardó,35,el Guinardó,46,45956
2022,7,Horta-Guinardó,35,el Guinardó,47,48010
2022,7,Horta-Guinardó,35,el Guinardó,48,48892
2022,7,Horta-Guinardó,35,el Guinardó,49,47729
2022,7,Horta-Guinardó,35,el Guinardó,50,46911
2022,7,Horta-Guinardó,35,el Guinardó,51,50724
2022,7,Horta-Guinardó,36,la Font d'en Fargues,52,72306
2022,7,Horta-Guinardó,36,la Font d'en Fargues,53,57309
2022,7,Horta-Guinardó,36,la Font d'en Fargues,54,76346
2022,7,Horta-Guinardó,36,la Font d'en Fargues,55,87157
2022,7,Horta-Guinardó,36,la Font d'en Fargues,56,58187
2022,7,Horta-Guinardó,36,la Font d'en Fargues,57,60180
2022,7,Horta-Guinardó,36,la Font d'en Fargues,58,55130
2022,7,Horta-Guinardó,37,el Carmel,59,38218
2022,7,Horta-Guinardó,37,el Carmel,60,39096
2022,7,Horta-Guinardó,37,el Carmel,61,40633
2022,7,Horta-Guinardó,37,el Carmel,62,40718
2022,7,Horta-Guinardó,37,el Carmel,63,35546
2022,7,Horta-Guinardó,37,el Carmel,64,36727
2022,7,Horta-Guinardó,37,el Carmel,65,32299
2022,7,Horta-Guinardó,37,el Carmel,66,34264
2022,7,Horta-Guinardó,37,el Carmel,67,34760
2022,7,Horta-Guinardó,37,el Carmel,68,33700
2022,7,Horta-Guinardó,37,el Carmel,69,32996
2022,7,Horta-Guinardó,37,el Carmel,70,37005
2022,7,Horta-Guinardó,37,el Carmel,71,40690
2022,7,Horta-Guinardó,37,el Carmel,72,40979
2022,7,Horta-Guinardó,37,el Carmel,73,34439
2022,7,Horta-Guinardó,37,el Carmel,74,34783
2022,7,Horta-Guinardó,37,el Carmel,75,35754
2022,7,Horta-Guinardó,37,el Carmel,76,36304
2022,7,Horta-Guinardó,37,el Carmel,77,36070
2022,7,Horta-Guinardó,37,el Carmel,78,37285
2022,7,Horta-Guinardó,37,el Carmel,79,34962
2022,7,Horta-Guinardó,37,el Carmel,80,39995
2022,7,Horta-Guinardó,38,la Teixonera,81,42122
2022,7,Horta-Guinardó,38,la Teixonera,82,38461
2022,7,Horta-Guinardó,38,la Teixonera,83,36945
2022,7,Horta-Guinardó,38,la Teixonera,84,39234
2022,7,Horta-Guinardó,38,la Teixonera,85,42708
2022,7,Horta-Guinardó,38,la Teixonera,86,39500
2022,7,Horta-Guinardó,38,la Teixonera,87,40725
2022,7,Horta-Guinardó,38,la Teixonera,88,43438
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,52969
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,45730
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,44021
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,33846
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,43304
2022,7,Horta-Guinardó,40,Montbau,94,45226
2022,7,Horta-Guinardó,40,Montbau,95,46989
2022,7,Horta-Guinardó,40,Montbau,96,42739
2022,7,Horta-Guinardó,40,Montbau,97,54071
2022,7,Horta-Guinardó,41,la Vall d'Hebron,98,71883
2022,7,Horta-Guinardó,41,la Vall d'Hebron,99,56491
2022,7,Horta-Guinardó,41,la Vall d'Hebron,100,47323
2022,7,Horta-Guinardó,41,la Vall d'Hebron,101,49017
2022,7,Horta-Guinardó,42,la Clota,102,51471
2022,7,Horta-Guinardó,43,Horta,103,47141
2022,7,Horta-Guinardó,43,Horta,104,41622
2022,7,Horta-Guinardó,43,Horta,105,52731
2022,7,Horta-Guinardó,43,Horta,106,52976
2022,7,Horta-Guinardó,43,Horta,107,60700
2022,7,Horta-Guinardó,43,Horta,108,53681
2022,7,Horta-Guinardó,43,Horta,109,40126
2022,7,Horta-Guinardó,43,Horta,110,53575
2022,7,Horta-Guinardó,43,Horta,111,61109
2022,7,Horta-Guinardó,43,Horta,112,55319
2022,7,Horta-Guinardó,43,Horta,113,44663
2022,7,Horta-Guinardó,43,Horta,114,54211
2022,7,Horta-Guinardó,43,Horta,115,62585
2022,7,Horta-Guinardó,43,Horta,116,48155
2022,7,Horta-Guinardó,43,Horta,117,51347
2022,7,Horta-Guinardó,43,Horta,118,51361
2022,7,Horta-Guinardó,43,Horta,119,43200
2022,7,Horta-Guinardó,43,Horta,120,46002
2022,7,Horta-Guinardó,43,Horta,121,40704
2022,7,Horta-Guinardó,43,Horta,122,46743
2022,7,Horta-Guinardó,43,Horta,123,51488
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,45180
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,49382
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,44461
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,43349
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,47081
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,49501
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,50240
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,48648
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,46037
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,51458
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,53072
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,46751
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,45884
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,44065
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,39853
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,44524
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,49338
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,46975
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,42509
2022,8,Nou Barris,45,Porta,20,43050
2022,8,Nou Barris,45,Porta,21,45909
2022,8,Nou Barris,45,Porta,22,47020
2022,8,Nou Barris,45,Porta,23,40313
2022,8,Nou Barris,45,Porta,24,43203
2022,8,Nou Barris,45,Porta,25,37085
2022,8,Nou Barris,45,Porta,26,45999
2022,8,Nou Barris,45,Porta,27,50815
2022,8,Nou Barris,45,Porta,28,40100
2022,8,Nou Barris,45,Porta,29,35845
2022,8,Nou Barris,45,Porta,30,42410
2022,8,Nou Barris,45,Porta,31,40597
2022,8,Nou Barris,45,Porta,32,45111
2022,8,Nou Barris,45,Porta,33,37109
2022,8,Nou Barris,45,Porta,34,34937
2022,8,Nou Barris,45,Porta,35,36551
2022,8,Nou Barris,45,Porta,36,33957
2022,8,Nou Barris,45,Porta,37,39784
2022,8,Nou Barris,46,el Turó de la Peira,38,39662
2022,8,Nou Barris,46,el Turó de la Peira,39,37739
2022,8,Nou Barris,46,el Turó de la Peira,40,34588
2022,8,Nou Barris,46,el Turó de la Peira,41,32105
2022,8,Nou Barris,46,el Turó de la Peira,42,44437
2022,8,Nou Barris,46,el Turó de la Peira,43,37352
2022,8,Nou Barris,46,el Turó de la Peira,44,33849
2022,8,Nou Barris,46,el Turó de la Peira,45,36029
2022,8,Nou Barris,46,el Turó de la Peira,46,35868
2022,8,Nou Barris,46,el Turó de la Peira,47,32858
2022,8,Nou Barris,47,Can Peguera,48,27315
2022,8,Nou Barris,47,Can Peguera,49,32096
2022,8,Nou Barris,48,la Guineueta,50,54187
2022,8,Nou Barris,48,la Guineueta,51,51712
2022,8,Nou Barris,48,la Guineueta,52,43205
2022,8,Nou Barris,48,la Guineueta,53,51600
2022,8,Nou Barris,48,la Guineueta,54,43178
2022,8,Nou Barris,48,la Guineueta,55,59225
2022,8,Nou Barris,48,la Guineueta,56,42361
2022,8,Nou Barris,48,la Guineueta,57,43840
2022,8,Nou Barris,48,la Guineueta,58,39562
2022,8,Nou Barris,48,la Guineueta,59,41987
2022,8,Nou Barris,49,Canyelles,60,45812
2022,8,Nou Barris,49,Canyelles,61,39687
2022,8,Nou Barris,49,Canyelles,62,46246
2022,8,Nou Barris,49,Canyelles,63,51106
2022,8,Nou Barris,49,Canyelles,64,41239
2022,8,Nou Barris,50,les Roquetes,65,34853
2022,8,Nou Barris,50,les Roquetes,66,30134
2022,8,Nou Barris,50,les Roquetes,67,37205
2022,8,Nou Barris,50,les Roquetes,68,32475
2022,8,Nou Barris,50,les Roquetes,69,34012
2022,8,Nou Barris,50,les Roquetes,70,32184
2022,8,Nou Barris,50,les Roquetes,71,33915
2022,8,Nou Barris,50,les Roquetes,72,38226
2022,8,Nou Barris,50,les Roquetes,73,28000
2022,8,Nou Barris,50,les Roquetes,74,32723
2022,8,Nou Barris,51,Verdun,75,34409
2022,8,Nou Barris,51,Verdun,76,34903
2022,8,Nou Barris,51,Verdun,77,31405
2022,8,Nou Barris,51,Verdun,78,31261
2022,8,Nou Barris,51,Verdun,79,31709
2022,8,Nou Barris,51,Verdun,80,35028
2022,8,Nou Barris,51,Verdun,81,33516
2022,8,Nou Barris,51,Verdun,82,34161
2022,8,Nou Barris,52,la Prosperitat,83,36405
2022,8,Nou Barris,52,la Prosperitat,84,37943
2022,8,Nou Barris,52,la Prosperitat,85,36881
2022,8,Nou Barris,52,la Prosperitat,86,36625
2022,8,Nou Barris,52,la Prosperitat,87,36254
2022,8,Nou Barris,52,la Prosperitat,88,36825
2022,8,Nou Barris,52,la Prosperitat,89,37517
2022,8,Nou Barris,52,la Prosperitat,90,39225
2022,8,Nou Barris,52,la Prosperitat,91,39635
2022,8,Nou Barris,52,la Prosperitat,92,42391
2022,8,Nou Barris,52,la Prosperitat,93,36655
2022,8,Nou Barris,52,la Prosperitat,94,37648
2022,8,Nou Barris,52,la Prosperitat,95,48909
2022,8,Nou Barris,52,la Prosperitat,96,41536
2022,8,Nou Barris,52,la Prosperitat,97,36455
2022,8,Nou Barris,52,la Prosperitat,98,35379
2022,8,Nou Barris,52,la Prosperitat,99,35499
2022,8,Nou Barris,52,la Prosperitat,100,35348
2022,8,Nou Barris,52,la Prosperitat,101,38663
2022,8,Nou Barris,52,la Prosperitat,102,32302
2022,8,Nou Barris,53,la Trinitat Nova,103,27703
2022,8,Nou Barris,53,la Trinitat Nova,104,30882
2022,8,Nou Barris,53,la Trinitat Nova,105,34004
2022,8,Nou Barris,53,la Trinitat Nova,106,34101
2022,8,Nou Barris,53,la Trinitat Nova,107,32894
2022,8,Nou Barris,54,Torre Baró,108,34679
2022,8,Nou Barris,54,Torre Baró,109,32385
2022,8,Nou Barris,55,Ciutat Meridiana,110,26890
2022,8,Nou Barris,55,Ciutat Meridiana,111,29990
2022,8,Nou Barris,55,Ciutat Meridiana,112,31802
2022,8,Nou Barris,55,Ciutat Meridiana,113,30962
2022,8,Nou Barris,55,Ciutat Meridiana,114,33497
2022,8,Nou Barris,55,Ciutat Meridiana,115,30816
2022,8,Nou Barris,56,Vallbona,116,33663
2022,8,Nou Barris,48,la Guineueta,215,47028
2022,9,Sant Andreu,57,la Trinitat Vella,1,31514
2022,9,Sant Andreu,57,la Trinitat Vella,2,31849
2022,9,Sant Andreu,57,la Trinitat Vella,3,33376
2022,9,Sant Andreu,57,la Trinitat Vella,4,33655
2022,9,Sant Andreu,57,la Trinitat Vella,5,43920
2022,9,Sant Andreu,58,Baró de Viver,6,33532
2022,9,Sant Andreu,58,Baró de Viver,7,29772
2022,9,Sant Andreu,59,el Bon Pastor,8,69873
2022,9,Sant Andreu,59,el Bon Pastor,9,49595
2022,9,Sant Andreu,59,el Bon Pastor,10,38414
2022,9,Sant Andreu,59,el Bon Pastor,11,34770
2022,9,Sant Andreu,59,el Bon Pastor,13,32140
2022,9,Sant Andreu,59,el Bon Pastor,14,34471
2022,9,Sant Andreu,59,el Bon Pastor,15,35050
2022,9,Sant Andreu,60,Sant Andreu,16,49535
2022,9,Sant Andreu,60,Sant Andreu,17,53143
2022,9,Sant Andreu,60,Sant Andreu,18,48768
2022,9,Sant Andreu,60,Sant Andreu,19,59996
2022,9,Sant Andreu,60,Sant Andreu,20,50324
2022,9,Sant Andreu,60,Sant Andreu,21,56209
2022,9,Sant Andreu,60,Sant Andreu,22,59554
2022,9,Sant Andreu,60,Sant Andreu,23,59216
2022,9,Sant Andreu,60,Sant Andreu,24,52883
2022,9,Sant Andreu,60,Sant Andreu,25,54792
2022,9,Sant Andreu,60,Sant Andreu,26,55277
2022,9,Sant Andreu,60,Sant Andreu,27,54947
2022,9,Sant Andreu,60,Sant Andreu,28,71626
2022,9,Sant Andreu,60,Sant Andreu,29,47387
2022,9,Sant Andreu,60,Sant Andreu,30,55268
2022,9,Sant Andreu,60,Sant Andreu,31,59023
2022,9,Sant Andreu,60,Sant Andreu,32,43064
2022,9,Sant Andreu,60,Sant Andreu,33,45761
2022,9,Sant Andreu,60,Sant Andreu,34,40279
2022,9,Sant Andreu,60,Sant Andreu,35,47436
2022,9,Sant Andreu,60,Sant Andreu,36,50093
2022,9,Sant Andreu,60,Sant Andreu,37,45318
2022,9,Sant Andreu,60,Sant Andreu,38,54805
2022,9,Sant Andreu,60,Sant Andreu,39,49720
2022,9,Sant Andreu,60,Sant Andreu,40,58719
2022,9,Sant Andreu,60,Sant Andreu,41,47628
2022,9,Sant Andreu,60,Sant Andreu,42,52037
2022,9,Sant Andreu,60,Sant Andreu,43,46977
2022,9,Sant Andreu,60,Sant Andreu,44,51162
2022,9,Sant Andreu,60,Sant Andreu,45,50584
2022,9,Sant Andreu,60,Sant Andreu,46,54155
2022,9,Sant Andreu,60,Sant Andreu,47,52954
2022,9,Sant Andreu,60,Sant Andreu,48,48021
2022,9,Sant Andreu,60,Sant Andreu,49,51549
2022,9,Sant Andreu,60,Sant Andreu,50,50723
2022,9,Sant Andreu,60,Sant Andreu,51,52746
2022,9,Sant Andreu,60,Sant Andreu,52,51238
2022,9,Sant Andreu,60,Sant Andreu,53,55020
2022,9,Sant Andreu,60,Sant Andreu,54,53317
2022,9,Sant Andreu,61,la Sagrera,55,48106
2022,9,Sant Andreu,61,la Sagrera,56,49987
2022,9,Sant Andreu,61,la Sagrera,57,47975
2022,9,Sant Andreu,61,la Sagrera,58,54779
2022,9,Sant Andreu,61,la Sagrera,59,51346
2022,9,Sant Andreu,61,la Sagrera,60,46767
2022,9,Sant Andreu,61,la Sagrera,61,55409
2022,9,Sant Andreu,61,la Sagrera,62,52937
2022,9,Sant Andreu,61,la Sagrera,63,55112
2022,9,Sant Andreu,61,la Sagrera,64,53807
2022,9,Sant Andreu,61,la Sagrera,65,49416
2022,9,Sant Andreu,61,la Sagrera,66,55328
2022,9,Sant Andreu,61,la Sagrera,67,45843
2022,9,Sant Andreu,61,la Sagrera,68,51774
2022,9,Sant Andreu,61,la Sagrera,69,46771
2022,9,Sant Andreu,61,la Sagrera,70,34500
2022,9,Sant Andreu,61,la Sagrera,71,46579
2022,9,Sant Andreu,61,la Sagrera,72,38299
2022,9,Sant Andreu,61,la Sagrera,73,49338
2022,9,Sant Andreu,62,el Congrés i els Indians,74,46316
2022,9,Sant Andreu,62,el Congrés i els Indians,75,49608
2022,9,Sant Andreu,62,el Congrés i els Indians,76,44332
2022,9,Sant Andreu,62,el Congrés i els Indians,77,47210
2022,9,Sant Andreu,62,el Congrés i els Indians,78,50494
2022,9,Sant Andreu,62,el Congrés i els Indians,79,50822
2022,9,Sant Andreu,62,el Congrés i els Indians,80,51047
2022,9,Sant Andreu,62,el Congrés i els Indians,81,48380
2022,9,Sant Andreu,62,el Congrés i els Indians,82,49392
2022,9,Sant Andreu,63,Navas,83,50031
2022,9,Sant Andreu,63,Navas,84,54706
2022,9,Sant Andreu,63,Navas,85,51486
2022,9,Sant Andreu,63,Navas,86,50956
2022,9,Sant Andreu,63,Navas,87,54628
2022,9,Sant Andreu,63,Navas,88,42797
2022,9,Sant Andreu,63,Navas,89,45126
2022,9,Sant Andreu,63,Navas,90,44481
2022,9,Sant Andreu,63,Navas,91,50772
2022,9,Sant Andreu,63,Navas,92,53211
2022,9,Sant Andreu,63,Navas,93,48586
2022,9,Sant Andreu,63,Navas,94,50386
2022,9,Sant Andreu,63,Navas,95,53831
2022,9,Sant Andreu,61,la Sagrera,156,48151
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,44529
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,47601
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,50391
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,48905
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,51705
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,57092
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,65552
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,49541
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,49825
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,47246
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,54173
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,54610
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,49840
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,49916
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,49604
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,55062
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,53041
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,46527
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,50482
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,44288
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,45578
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,49626
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,49057
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,56091
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,47786
2022,10,Sant Martí,65,el Clot,26,57794
2022,10,Sant Martí,65,el Clot,27,52261
2022,10,Sant Martí,65,el Clot,28,52781
2022,10,Sant Martí,65,el Clot,29,49588
2022,10,Sant Martí,65,el Clot,30,50599
2022,10,Sant Martí,65,el Clot,31,46379
2022,10,Sant Martí,65,el Clot,32,58833
2022,10,Sant Martí,65,el Clot,33,55035
2022,10,Sant Martí,65,el Clot,34,47543
2022,10,Sant Martí,65,el Clot,35,62878
2022,10,Sant Martí,65,el Clot,36,66033
2022,10,Sant Martí,65,el Clot,37,41859
2022,10,Sant Martí,65,el Clot,38,53634
2022,10,Sant Martí,65,el Clot,39,49515
2022,10,Sant Martí,65,el Clot,40,50488
2022,10,Sant Martí,65,el Clot,41,50869
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,48524
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,54670
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,53369
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,61375
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,54130
